gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000099812.8,MISP,0.833410101982066,NA,0.4046134793243473,0.22313767743912238,NA,NA,NA,3,3,3
ENSG00000101361.16,NOP56,-0.8333334166548455,NA,0.4046567149486402,0.019537558380552857,NA,NA,NA,6,6,6
ENSG00000250571.6,GLI4,0.8332051038742065,NA,0.40472906460468516,6.74194208353026e-05,NA,NA,NA,1,1,1
ENSG00000101773.18,RBBP8,0.833200216293335,NA,0.4047318206389413,0.0008714350924040412,NA,NA,NA,1,1,1
ENSG00000187097.12,ENTPD5,0.8328936961758846,NA,0.4049046852027586,0.08136347841181198,NA,NA,NA,4,4,4
ENSG00000196912.12,ANKRD36B,-0.8328694916558694,NA,0.4049183374230322,0.9862760940576684,NA,NA,NA,2,2,2
ENSG00000100600.14,LGMN,-0.8326948285102845,NA,0.40501686188088937,0.00010482020798066076,NA,NA,NA,1,1,1
ENSG00000204362.6,RP11-380J14.1,-0.8326868846470936,NA,0.4050213432173584,0.009554643653893446,NA,NA,NA,2,2,2
ENSG00000228022.5,HCG20,0.8325115779382048,NA,0.405120245762133,0.06401433363959591,NA,NA,NA,2,2,2
ENSG00000077152.9,UBE2T,0.8324870467185974,NA,0.4051340866578964,2.6517507764403965e-06,NA,NA,NA,1,1,1
ENSG00000013288.8,MAN2B2,0.8321201205253602,NA,0.40534114585680836,0.06964329259572546,NA,NA,NA,1,1,1
ENSG00000173068.17,BNC2,-0.8320866118170718,NA,0.40536005822283605,0.002827861287425402,NA,NA,NA,2,2,2
ENSG00000143486.15,EIF2D,-0.8318989284130133,NA,0.4054659967702322,0.021034940700524186,NA,NA,NA,2,2,2
ENSG00000127445.13,PIN1,-0.8317478895187376,NA,0.40555126320977974,0.0012306506601935413,NA,NA,NA,1,1,1
ENSG00000104980.7,TIMM44,0.831493854522705,NA,0.40569469850746664,0.032683998462703305,NA,NA,NA,1,1,1
ENSG00000237989.1,LINC01679,0.8313484902419946,NA,0.40577678889579105,0.0037572265056545102,NA,NA,NA,3,3,3
ENSG00000119411.10,BSPRY,0.8312812803860076,NA,0.4058147471252842,0.024874031937892116,NA,NA,NA,3,3,3
ENSG00000099337.4,KCNK6,-0.8311656426215578,NA,0.40588006103399377,0.004009378550877601,NA,NA,NA,2,2,2
ENSG00000173614.13,NMNAT1,0.8308670438941494,NA,0.40604874301754446,0.013870029110801789,NA,NA,NA,2,2,2
ENSG00000138081.20,FBXO11,-0.830799162387848,NA,0.4060870959294789,0.00037124109942019784,NA,NA,NA,1,1,1
ENSG00000185015.7,CA13,-0.8307371139526366,NA,0.4061221550603964,0.0031356049319521567,NA,NA,NA,1,1,1
ENSG00000166189.7,HPS6,0.8306233286857605,NA,0.40618645166860623,0.000388072459208578,NA,NA,NA,1,1,1
ENSG00000140968.10,IRF8,0.8305342197418213,NA,0.40623680867722745,2.3248618757553326e-07,NA,NA,NA,1,1,1
ENSG00000234690.6,AC073283.4,-0.8305283527989146,NA,0.4062401243191187,0.016948819240231547,NA,NA,NA,2,2,2
ENSG00000117090.14,SLAMF1,-0.8303152918815612,NA,0.4063605444317121,4.599698692100631e-06,NA,NA,NA,1,1,1
ENSG00000171360.3,KRT38,-0.8301464915275575,NA,0.4064559639984555,5.15931136024071e-09,NA,NA,NA,1,1,1
ENSG00000230387.2,RP4-737E23.2,0.830102254993189,NA,0.4064809722648721,0.11347019666635966,NA,NA,NA,4,4,4
ENSG00000146374.13,RSPO3,-0.8299374703741836,NA,0.40657413813391374,0.0002598262159046342,NA,NA,NA,2,2,2
ENSG00000122042.9,UBL3,0.829766273498535,NA,0.40667094285804706,3.210905267852435e-05,NA,NA,NA,1,1,1
ENSG00000188611.14,ASAH2,-0.8295780059309374,NA,0.40677741622731756,0.3406910773554686,NA,NA,NA,2,2,2
ENSG00000093072.15,CECR1,0.8291513377229681,NA,0.40701877691552446,0.32153407917986754,NA,NA,NA,2,2,2
ENSG00000176136.6,MC5R,0.8291271328926086,NA,0.4070324718350494,0.004640351396301186,NA,NA,NA,1,1,1
ENSG00000149577.15,SIDT2,0.8290744390601384,NA,0.40706228657821997,0.0037153936160490243,NA,NA,NA,2,2,2
ENSG00000122592.7,HOXA7,0.8289300858698352,NA,0.40714396985403534,0.0007778351424175497,NA,NA,NA,2,2,2
ENSG00000160226.15,C21orf2,-0.8288523402042902,NA,0.40718796683981817,0.35713997809850295,NA,NA,NA,3,3,3
ENSG00000064545.14,TMEM161A,0.8287564154296894,NA,0.40724225545746917,0.009448828951379966,NA,NA,NA,3,3,3
ENSG00000184677.16,ZBTB40,-0.8286029100418091,NA,0.40732914079777793,0.002774032327316098,NA,NA,NA,1,1,1
ENSG00000251532.1,CTD-2245E15.3,-0.8285760304009915,NA,0.4073443560375992,0.18494120837357722,NA,NA,NA,3,3,3
ENSG00000069020.18,MAST4,0.8285444378852843,NA,0.40736223943681427,0.00028312694451902503,NA,NA,NA,1,1,1
ENSG00000197081.12,IGF2R,-0.8283732233939667,NA,0.40745916601205756,0.005297701773012655,NA,NA,NA,2,2,2
ENSG00000104689.9,TNFRSF10A,-0.8281816127848532,NA,0.4075676553761498,0.01733543233726296,NA,NA,NA,2,2,2
