gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000176075.7,LINC00302,-12.185345649719238,NA,3.720724686768655e-34,0.0008097551089114404,NA,NA,NA,1,1,1
ENSG00000143631.10,FLG,-11.202527173501185,NA,3.962653591918821e-29,0.013221136105937644,NA,NA,NA,3,3,3
ENSG00000236427.1,RP11-107M16.2,-6.497964382171632,NA,8.141407241119959e-11,5.478024182242143e-08,NA,NA,NA,1,1,1
ENSG00000204435.13,CSNK2B,-6.4832730293273935,NA,8.97538605404817e-11,1.8688087001149473e-06,NA,NA,NA,1,1,1
ENSG00000168477.17,TNXB,6.358893871307374,NA,2.0321174123998074e-10,0.0006024460791338443,NA,NA,NA,1,1,1
ENSG00000143365.17,RORC,-6.19555765703473,NA,5.80790264932996e-10,0.003973319814630346,NA,NA,NA,3,3,3
ENSG00000101246.19,ARFRP1,5.885390758514403,NA,3.971146152117041e-09,0.0009695716716393897,NA,NA,NA,1,1,1
ENSG00000213171.2,LINGO4,5.4996121104297275,NA,3.8062763666984284e-08,0.16999823819857268,NA,NA,NA,2,2,2
ENSG00000186226.8,LCE1E,5.3899699300554165,NA,7.046947401071736e-08,0.3381975777091182,NA,NA,NA,4,4,4
ENSG00000197084.5,LCE1C,-5.111813545227052,NA,3.190806823133936e-07,2.683168643185906e-07,NA,NA,NA,1,1,1
ENSG00000068137.14,PLEKHH3,5.001824378967285,NA,5.679031337406723e-07,0.004808445781683438,NA,NA,NA,1,1,1
ENSG00000254470.2,AP5B1,4.759437499043468,NA,1.941332275482005e-06,0.0055240022675323176,NA,NA,NA,2,2,2
ENSG00000163606.10,CD200R1,4.711565248141366,NA,2.458213644037003e-06,0.0022053681578570426,NA,NA,NA,2,2,2
ENSG00000203896.9,LIME1,-4.698907818538042,NA,2.615564688260809e-06,0.02829848264061122,NA,NA,NA,3,3,3
ENSG00000204308.7,RNF5,4.592238848583419,NA,4.385160757124082e-06,0.04347380872009204,NA,NA,NA,3,3,3
ENSG00000204315.3,FKBPL,4.512529688091688,NA,6.40589646065861e-06,0.009787330927591561,NA,NA,NA,2,2,2
ENSG00000243509.4,TNFRSF6B,-4.471746340193138,NA,7.758342102434621e-06,0.010592388333356555,NA,NA,NA,3,3,3
ENSG00000092020.10,PPP2R3C,4.287332506465192,NA,1.808315120708394e-05,0.03464704112213296,NA,NA,NA,2,2,2
ENSG00000100902.10,PSMA6,4.230807764193044,NA,2.328536109640196e-05,0.0014924249206022505,NA,NA,NA,2,2,2
ENSG00000159352.15,PSMD4,4.179922580718994,NA,2.916083562160691e-05,0.002775699500052747,NA,NA,NA,1,1,1
ENSG00000143520.6,FLG2,-4.150668412960238,NA,3.315057377315371e-05,0.006457776548028941,NA,NA,NA,2,2,2
ENSG00000204421.2,LY6G6C,-4.075802803039551,NA,4.5855867523843636e-05,0.0004363672123314729,NA,NA,NA,1,1,1
ENSG00000231028.8,LINC00271,-4.018747329711914,NA,5.850837186214578e-05,0.04031017171217639,NA,NA,NA,1,1,1
ENSG00000164691.16,TAGAP,-4.001602500847993,NA,6.291492952467418e-05,0.0029788483120481075,NA,NA,NA,2,2,2
ENSG00000100368.13,CSF2RB,-3.977185249328613,NA,6.97358373518313e-05,0.003417295088855368,NA,NA,NA,1,1,1
ENSG00000204252.13,HLA-DOA,-3.967346339485526,NA,7.267734037182978e-05,0.017397044645567957,NA,NA,NA,4,4,4
ENSG00000103599.19,IQCH,3.940635919570923,NA,8.12658886461721e-05,0.052157187689140704,NA,NA,NA,1,1,1
ENSG00000197375.12,SLC22A5,3.9245001072426406,NA,8.691002066111554e-05,0.16334575477957008,NA,NA,NA,2,2,2
ENSG00000033627.16,ATP6V0A1,-3.9215768702174905,NA,8.79713743204765e-05,0.000854696460126471,NA,NA,NA,2,2,2
ENSG00000182134.15,TDRKH,-3.908422708511352,NA,9.290065825280354e-05,0.027237850643138186,NA,NA,NA,1,1,1
ENSG00000116031.8,CD207,3.9016511568565906,NA,9.553877335075063e-05,0.021243429472127616,NA,NA,NA,4,4,4
ENSG00000169469.8,SPRR1B,3.875933408737182,NA,0.00010621673239929452,0.052175704768007175,NA,NA,NA,1,1,1
ENSG00000161298.17,ZNF382,-3.862487316131592,NA,0.00011223839442425304,0.005612713928780026,NA,NA,NA,1,1,1
ENSG00000100890.15,KIAA0391,3.8258971710255665,NA,0.0001302966741741487,0.050393383560147616,NA,NA,NA,2,2,2
ENSG00000016864.18,GLT8D1,-3.812654972076416,NA,0.00013748197193700983,0.0011414778373601794,NA,NA,NA,1,1,1
ENSG00000228727.8,SAPCD1,-3.8029184869227444,NA,0.0001430014182171684,0.0039023836973535848,NA,NA,NA,2,2,2
ENSG00000108784.9,NAGLU,3.7987925866728682,NA,0.00014540270870570246,0.048379306357292914,NA,NA,NA,3,3,3
ENSG00000241794.1,SPRR2A,3.78597974559153,NA,0.00015310414562259503,0.000661959248936256,NA,NA,NA,2,2,2
ENSG00000254810.1,RP11-672A2.4,-3.7825985805066233,NA,0.00015519959574662083,0.013467845108080271,NA,NA,NA,2,2,2
ENSG00000228221.5,LINC00578,-3.7154188156127934,NA,0.0002028673942147579,0.0025346679659152766,NA,NA,NA,1,1,1
ENSG00000103018.16,CYB5B,-3.7073806580298156,NA,0.00020941404909816685,0.026120624314563443,NA,NA,NA,2,2,2
ENSG00000276529.1,AP001505.10,3.6218755897207604,NA,0.00029247477959243,0.12261914571282513,NA,NA,NA,2,2,2
ENSG00000204439.3,C6orf47,3.6197762489318857,NA,0.00029485787293270235,0.000313068440248289,NA,NA,NA,1,1,1
ENSG00000103591.12,AAGAB,-3.580593034496496,NA,0.00034281525107717875,0.008101974654351111,NA,NA,NA,2,2,2
ENSG00000258366.7,RTEL1,3.5579358360546802,NA,0.00037378058510225483,0.013559874089906178,NA,NA,NA,2,2,2
ENSG00000234745.10,HLA-B,-3.556731080454365,NA,0.00037549818977762617,0.083045991995781,NA,NA,NA,4,4,4
ENSG00000152582.13,SPEF2,3.550788640975952,NA,0.00038407872420237644,0.003419128507093487,NA,NA,NA,1,1,1
ENSG00000175344.17,CHRNA7,-3.5370923387859117,NA,0.0004045581970627586,0.030056977115412067,NA,NA,NA,2,2,2
ENSG00000105258.8,POLR2I,-3.5340779080411315,NA,0.000409200442607399,0.004204228716464853,NA,NA,NA,2,2,2
ENSG00000131437.15,KIF3A,-3.5183264111951553,NA,0.000434277833776546,0.02978873202715901,NA,NA,NA,2,2,2
ENSG00000159208.15,CIART,3.5174088478088383,NA,0.0004357819934421031,0.0007655036372759015,NA,NA,NA,1,2,2
ENSG00000204099.11,NEU4,-3.513397408265175,NA,0.0004424152252046564,0.15613865583771494,NA,NA,NA,4,4,4
ENSG00000134262.12,AP4B1,-3.5063385506609674,NA,0.00045431695839492507,0.003838379304943999,NA,NA,NA,3,3,3
ENSG00000154678.16,PDE1C,-3.50363278388977,NA,0.00045895777545566557,0.0001209054640640826,NA,NA,NA,1,1,1
ENSG00000151327.12,FAM177A1,3.496537473458648,NA,0.00047133828759984224,0.032074029447444745,NA,NA,NA,3,3,3
ENSG00000186088.15,GSAP,-3.4938393282842863,NA,0.00047612747577744063,0.04760650430561988,NA,NA,NA,2,2,2
ENSG00000204516.9,MICB,3.4620565391540157,NA,0.0005360645286877416,0.2788199628108572,NA,NA,NA,3,3,3
ENSG00000272459.1,RP11-1277A3.3,3.4396821420292136,NA,0.0005823977471895155,0.20030324299503027,NA,NA,NA,2,2,2
ENSG00000065000.15,AP3D1,3.4393699459388567,NA,0.0005830698596993256,0.005328008167087502,NA,NA,NA,2,2,2
ENSG00000163216.6,SPRR2D,-3.4373915195465083,NA,0.0005873459385663871,0.018346787331768106,NA,NA,NA,1,1,1
ENSG00000115604.10,IL18R1,3.4258970385170784,NA,0.0006127726189181519,0.13009058558832368,NA,NA,NA,3,3,3
ENSG00000131323.14,TRAF3,3.4121937751770015,NA,0.000644422861739165,0.0341730928371485,NA,NA,NA,1,1,1
ENSG00000090316.15,MAEA,3.4073904238034327,NA,0.0006558723717859068,0.14616147780207528,NA,NA,NA,3,3,3
ENSG00000164402.13,SEPT8,3.403428023115197,NA,0.0006654594382331971,0.1705089552540151,NA,NA,NA,2,2,2
ENSG00000197536.11,C5orf56,-3.3873636722564693,NA,0.0007056777833227764,0.0055991083961375206,NA,NA,NA,1,1,1
ENSG00000100883.11,SRP54,-3.3781258368444207,NA,0.0007298167550009852,0.013460138204350068,NA,NA,NA,2,2,2
ENSG00000122042.9,UBL3,-3.3761456012725835,NA,0.0007350900668907112,0.00018652446493341434,NA,NA,NA,1,1,1
ENSG00000117602.11,RCAN3,-3.374801397323608,NA,0.0007386897867118125,0.0035995314363970955,NA,NA,NA,1,1,1
ENSG00000002016.17,RAD52,-3.3627854847687386,NA,0.0007716029729793174,0.0624516486910022,NA,NA,NA,2,2,2
ENSG00000114166.7,KAT2B,-3.3627263680131403,NA,0.0007717682155656697,0.0048313091256771004,NA,NA,NA,3,3,3
ENSG00000163755.8,HPS3,-3.350550021773493,NA,0.0008065124138511718,0.009347750318361199,NA,NA,NA,2,2,2
ENSG00000175643.8,RMI2,-3.3427695481910535,NA,0.000829467533822671,0.17798495785171872,NA,NA,NA,3,3,3
ENSG00000272221.1,XXbac-BPG181B23.7,3.3372950770107797,NA,0.0008459808049214633,6.669944702815216,NA,NA,NA,7,7,7
ENSG00000163131.10,CTSS,-3.324911836027755,NA,0.0008844649884479816,0.06789880647946692,NA,NA,NA,2,2,2
ENSG00000139977.13,NAA30,3.320364515380139,NA,0.0008989998287109416,0.02273144309892698,NA,NA,NA,3,3,3
ENSG00000144407.9,PTH2R,-3.314590587257073,NA,0.0009177743707652242,0.020472029926565095,NA,NA,NA,2,2,2
ENSG00000197608.11,ZNF841,3.3102849770002027,NA,0.000932010292673592,0.10144055348898884,NA,NA,NA,2,2,2
ENSG00000158987.20,RAPGEF6,3.289537668228149,NA,0.0010035212336843053,0.006119508492254492,NA,NA,NA,1,1,1
ENSG00000143373.17,ZNF687,-3.2890439033508296,NA,0.001005283412941494,0.00020091804785380581,NA,NA,NA,1,2,2
ENSG00000037042.8,TUBG2,3.284884381568682,NA,0.0010202422834461758,0.11469171903059902,NA,NA,NA,3,3,3
ENSG00000271384.1,RP11-435O5.7,-3.2803118228912354,NA,0.0010369241154953546,0.007171310916318129,NA,NA,NA,1,1,1
ENSG00000076928.17,ARHGEF1,3.2749426364898677,NA,0.0010568343100482575,0.0015259767213536362,NA,NA,NA,1,1,1
ENSG00000164976.8,KIAA1161,-3.272633280687348,NA,0.001065506235941248,0.008272336404104309,NA,NA,NA,2,2,2
ENSG00000189046.10,ALKBH2,-3.260061502456665,NA,0.0011138805725153474,0.01593347384612121,NA,NA,NA,1,1,1
ENSG00000130518.16,KIAA1683,-3.2574616215169656,NA,0.001124134582306277,0.18226940828904165,NA,NA,NA,2,2,2
ENSG00000099992.15,TBC1D10A,3.243895292282105,NA,0.0011790708094050924,0.0065839045977757246,NA,NA,NA,1,1,1
ENSG00000141446.10,ESCO1,3.235578060150147,NA,0.0012139668702820894,0.0008427450549516689,NA,NA,NA,1,1,1
ENSG00000105254.11,TBCB,-3.2319640322914784,NA,0.0012294252987133474,0.007127999015078658,NA,NA,NA,3,3,3
ENSG00000166888.11,STAT6,3.2298090457916264,NA,0.0012387292231872044,0.0010112294917566291,NA,NA,NA,1,1,1
ENSG00000197208.5,SLC22A4,3.2252010753440565,NA,0.0012588422018171162,0.013918375019266424,NA,NA,NA,2,2,2
ENSG00000196805.7,SPRR2B,3.2139983177185063,NA,0.0013090044022319991,0.05483404435845038,NA,NA,NA,1,1,1
ENSG00000165269.12,AQP7,3.203007654225214,NA,0.0013600036630763259,0.2565570996473846,NA,NA,NA,3,3,3
ENSG00000134138.19,MEIS2,-3.178776502609253,NA,0.0014789808147202923,0.0027653618948856673,NA,NA,NA,1,1,1
ENSG00000204427.11,ABHD16A,3.176269435059242,NA,0.0014918232374079962,0.029985764139998775,NA,NA,NA,2,2,2
ENSG00000100342.20,APOL1,3.167630228010247,NA,0.001536868600018685,0.005179389841414877,NA,NA,NA,2,2,2
ENSG00000184209.14,SNRNP35,3.1531470956964673,NA,0.0016152039458694513,0.005588944961550766,NA,NA,NA,2,2,2
ENSG00000213676.10,ATF6B,3.147467996130123,NA,0.0016469113364643239,0.03054753379857994,NA,NA,NA,3,3,3
ENSG00000120669.15,SOHLH2,3.1391715547862855,NA,0.001694262266378258,0.04304345973357483,NA,NA,NA,2,2,2
ENSG00000158169.12,FANCC,-3.1341378688812256,NA,0.0017235985285352859,5.309107441672968e-07,NA,NA,NA,1,1,1
ENSG00000164924.17,YWHAZ,-3.11944481900346,NA,0.001811921957321803,0.013065784814056259,NA,NA,NA,2,2,2
ENSG00000179588.8,ZFPM1,-3.1077295659500646,NA,0.0018853049877376184,0.015687303677845214,NA,NA,NA,2,2,2
ENSG00000080298.15,RFX3,3.1042332649230953,NA,0.0019077285796348152,0.0004928237002221292,NA,NA,NA,1,1,1
ENSG00000111058.7,ACSS3,-3.098272562026978,NA,0.0019465231492013274,0.016120752202610427,NA,NA,NA,1,1,1
ENSG00000141574.7,SECTM1,-3.0930341924493097,NA,0.0019812130681457953,0.008920647099412383,NA,NA,NA,2,2,2
ENSG00000243156.7,MICAL3,3.082995010902872,NA,0.0020492859057189773,0.020998926672937623,NA,NA,NA,3,3,3
ENSG00000170465.9,KRT6C,-3.0820147991180415,NA,0.0020560461525191975,0.0885089651884752,NA,NA,NA,1,1,1
ENSG00000120915.13,EPHX2,-3.0755656033758743,NA,0.0021010370189324112,0.17572969334269228,NA,NA,NA,2,2,2
ENSG00000269038.1,AP001462.6,-3.0641484260559078,NA,0.002182905792059113,0.0019934934109339377,NA,NA,NA,1,1,1
ENSG00000131435.12,PDLIM4,3.061550927198954,NA,0.0022019353074525616,0.11869231266255482,NA,NA,NA,2,2,2
ENSG00000115602.16,IL1RL1,3.0331578254699703,NA,0.002420089935043121,0.001979840767722304,NA,NA,NA,1,1,1
ENSG00000147604.13,RPL7,-3.0327298641204834,NA,0.0024235244215077057,0.0007998954642378359,NA,NA,NA,1,1,1
ENSG00000165819.11,METTL3,-3.0267088413238525,NA,0.0024723197093574067,0.006038160118766423,NA,NA,NA,1,1,1
ENSG00000204351.11,SKIV2L,-3.025998519495168,NA,0.002478135162250835,0.1220612263711767,NA,NA,NA,3,3,3
ENSG00000198818.9,SFT2D1,3.0231732675507805,NA,0.0025013897926023094,0.04621036733393795,NA,NA,NA,2,2,2
ENSG00000196700.8,ZNF512B,-3.021804965296672,NA,0.002512723883439818,0.00286423422211378,NA,NA,NA,3,3,3
ENSG00000204052.4,LRRC73,-3.0199710112903917,NA,0.002527988801240324,0.007519489079218743,NA,NA,NA,2,2,2
ENSG00000204568.11,MRPS18B,3.0182111206252094,NA,0.002542716960044847,0.0023177491155900566,NA,NA,NA,2,2,2
ENSG00000108443.13,RPS6KB1,3.0163123607635494,NA,0.002558695265713185,0.0035887798006278182,NA,NA,NA,1,1,1
ENSG00000184361.12,SPATA32,3.0153489112854004,NA,0.0025668378841093645,0.049637110721196906,NA,NA,NA,1,1,1
ENSG00000141068.13,KSR1,2.999679803848267,NA,0.0027026355483947924,0.00578874791990643,NA,NA,NA,1,1,1
ENSG00000121966.6,CXCR4,-2.99127721786499,NA,0.002778131659017481,6.275354707948067e-06,NA,NA,NA,1,1,1
ENSG00000129595.12,EPB41L4A,2.989759309614968,NA,0.0027919735307496553,0.22247730784865546,NA,NA,NA,3,3,3
ENSG00000110717.12,NDUFS8,2.987496137619019,NA,0.0028127284886108744,0.02268253289954553,NA,NA,NA,1,1,1
ENSG00000101544.8,ADNP2,2.9778261184692383,NA,0.002903006261165068,0.004235524260248214,NA,NA,NA,1,2,2
ENSG00000169860.6,P2RY1,-2.974221706390381,NA,0.0029373276138658986,0.00010762741372880243,NA,NA,NA,1,1,1
ENSG00000161896.11,IP6K3,-2.9698112528438227,NA,0.00297982773076712,0.12814030662212367,NA,NA,NA,3,3,3
ENSG00000146215.13,CRIP3,2.9682533724160356,NA,0.002994973397657008,0.026227843167412314,NA,NA,NA,2,2,2
ENSG00000073584.18,SMARCE1,-2.9623973266296106,NA,0.003052535962639113,0.09337805040822025,NA,NA,NA,2,2,2
ENSG00000168661.14,ZNF30,2.9609192188123754,NA,0.003067223767373104,0.106945545573598,NA,NA,NA,3,3,3
ENSG00000172006.11,ZNF554,-2.9609134197235103,NA,0.0030672815190285374,0.14387451960229986,NA,NA,NA,1,1,1
ENSG00000123384.13,LRP1,2.957115048313919,NA,0.0031053222848164345,0.007389744398651372,NA,NA,NA,2,2,2
ENSG00000125347.13,IRF1,-2.954871519812185,NA,0.003127992846754486,0.01053137016201583,NA,NA,NA,2,2,2
ENSG00000158815.10,FGF17,-2.9504885673522945,NA,0.0031727178615094482,0.02275178937790676,NA,NA,NA,1,1,1
ENSG00000111305.18,GSG1,2.9457423686981197,NA,0.003221806261461467,3.925277819679793e-08,NA,NA,NA,1,1,1
ENSG00000263718.2,RP11-285E9.6,-2.942269802093506,NA,0.003258159229026838,0.0004633790150018523,NA,NA,NA,1,1,1
ENSG00000068028.17,RASSF1,2.93894462402981,NA,0.0032933190958227476,0.033374455174956796,NA,NA,NA,2,2,2
ENSG00000168961.16,LGALS9,-2.9371960163116455,NA,0.0033119469161026647,0.014253244416560132,NA,NA,NA,1,1,1
ENSG00000054654.16,SYNE2,-2.936404943466186,NA,0.0033204056573450315,0.0005880675906605017,NA,NA,NA,1,1,1
ENSG00000137310.11,TCF19,-2.932708581377919,NA,0.0033601912829058643,0.1083834003366572,NA,NA,NA,3,3,3
ENSG00000171246.5,NPTX1,-2.931390523910523,NA,0.0033744828010393332,3.541893732995255e-05,NA,NA,NA,1,1,1
ENSG00000068976.13,PYGM,2.927621841430664,NA,0.003415652010825583,3.195554485852718e-05,NA,NA,NA,1,1,1
ENSG00000085491.15,SLC25A24,2.926673937282059,NA,0.003426078659857466,0.21148552476353769,NA,NA,NA,3,3,3
ENSG00000234465.10,PINLYP,2.9201146567877023,NA,0.0034990262516330283,0.16713199461784142,NA,NA,NA,3,3,3
ENSG00000010361.13,FUZ,2.9188159375376,NA,0.003513636222489686,0.009165772587453101,NA,NA,NA,3,3,3
ENSG00000158806.13,NPM2,-2.9187222638546424,NA,0.0035146921498585087,0.06302044810863505,NA,NA,NA,3,3,3
ENSG00000180871.7,CXCR2,-2.91770052909851,NA,0.0035262283196631932,0.014056553012266776,NA,NA,NA,1,1,1
ENSG00000101216.10,GMEB2,-2.913575649261475,NA,0.0035731525133581047,0.005906568317313704,NA,NA,NA,1,1,1
ENSG00000183072.9,NKX2-5,2.9113268852233887,NA,0.0035989727889712228,0.02011267538914699,NA,NA,NA,1,1,1
ENSG00000143536.7,CRNN,2.910883415919364,NA,0.0036040846866249943,0.12082536254088666,NA,NA,NA,3,3,3
ENSG00000112182.14,BACH2,2.9107661247253414,NA,0.003605437813219297,0.0016818554003503506,NA,NA,NA,1,1,1
ENSG00000111142.13,METAP2,-2.9099737377706902,NA,0.003614591274831682,0.006606578653343587,NA,NA,NA,2,2,2
ENSG00000229699.1,RP1-140J1.1,2.9069982234608465,NA,0.003649152701696749,0.010484088317113801,NA,NA,NA,2,2,2
ENSG00000104450.12,SPAG1,2.903109319823411,NA,0.0036947763955118276,0.016370359563053622,NA,NA,NA,4,4,4
ENSG00000169900.7,PYDC1,2.9018392562866215,NA,0.0037097884401851907,0.05682663948442284,NA,NA,NA,1,1,1
ENSG00000186470.13,BTN3A2,-2.9017375575576456,NA,0.003710992905174984,0.4170272842549575,NA,NA,NA,3,3,3
ENSG00000110484.6,SCGB2A2,2.901270544436898,NA,0.003716528523041281,0.005928872606552003,NA,NA,NA,2,2,2
ENSG00000130540.13,SULT4A1,-2.9008022636470887,NA,0.0037220867029523893,0.03820049603992397,NA,NA,NA,2,2,2
ENSG00000038945.14,MSR1,-2.8951761722564697,NA,0.0037894579202971236,0.0014334481903436544,NA,NA,NA,1,1,1
ENSG00000204301.6,NOTCH4,2.8932098030147677,NA,0.0038132648667929757,0.13642547402121807,NA,NA,NA,3,3,3
ENSG00000198171.12,DDRGK1,2.892846377442853,NA,0.0038176797326250206,0.03593242390521352,NA,NA,NA,3,3,3
ENSG00000215788.9,TNFRSF25,2.8904967308044434,NA,0.0038463353181543117,0.0020639999521300757,NA,NA,NA,1,1,1
ENSG00000164463.12,CREBRF,-2.886242706267129,NA,0.0038987137621346994,0.00021888399798648567,NA,NA,NA,2,2,2
ENSG00000163935.13,SFMBT1,2.8857767914094437,NA,0.0039044896124542723,0.016033707267145342,NA,NA,NA,2,2,2
ENSG00000092054.12,MYH7,2.8808739185333248,NA,0.003965742441371333,0.00426630506894458,NA,NA,NA,1,1,1
ENSG00000006576.16,PHTF2,-2.8773568324672496,NA,0.0040102183576411436,0.0018244464680605443,NA,NA,NA,2,2,2
ENSG00000267259.1,CTD-2008P7.9,-2.8758180494511536,NA,0.004029819323549332,0.00827403018882272,NA,NA,NA,2,2,2
ENSG00000082212.12,ME2,2.8731342683382697,NA,0.004064213462657831,0.005284989093885905,NA,NA,NA,2,2,2
ENSG00000241106.6,HLA-DOB,2.870821059710441,NA,0.004094072073485171,2.275759044247887,NA,NA,NA,4,4,4
ENSG00000143452.15,HORMAD1,-2.8656187057495117,NA,0.004161952018875184,0.6302905238892053,NA,NA,NA,1,2,2
ENSG00000179085.7,DPM3,2.8620431423187256,NA,0.004209196070220459,0.0007782150086147813,NA,NA,NA,1,1,1
ENSG00000172818.9,OVOL1,2.859962940216064,NA,0.004236905175635687,0.000715486006752757,NA,NA,NA,1,1,1
ENSG00000185920.15,PTCH1,2.8592538833618164,NA,0.0042463878309736405,0.008357992258458567,NA,NA,NA,1,1,1
ENSG00000197457.9,STMN3,-2.852198785982056,NA,0.0043417939487934085,0.0032190999111367446,NA,NA,NA,2,2,2
ENSG00000117335.19,CD46,2.8449398761648994,NA,0.004441980662627709,0.023308438513082924,NA,NA,NA,2,2,2
ENSG00000204539.3,CDSN,-2.8427948802446394,NA,0.004471984104467685,0.03525155562086091,NA,NA,NA,3,3,3
ENSG00000205089.7,CCNI2,2.842103242874145,NA,0.004481697561450316,0.0005713234630257843,NA,NA,NA,1,1,1
ENSG00000243885.1,RP11-278L15.2,2.838894844055176,NA,0.0045270072802489495,0.010002958847891338,NA,NA,NA,1,1,1
ENSG00000141376.22,BCAS3,2.837701559066772,NA,0.004543964708841948,0.00012964108106665065,NA,NA,NA,1,1,1
ENSG00000136531.15,SCN2A,2.8356900215148926,NA,0.004572680379562854,0.021778170409392002,NA,NA,NA,1,1,1
ENSG00000116819.6,TFAP2E,-2.8347611427307124,NA,0.004585995963848195,0.0006172710111087243,NA,NA,NA,1,1,1
ENSG00000122136.13,OBP2A,2.833254098892212,NA,0.004607674334156868,0.003578184779282272,NA,NA,NA,1,1,1
ENSG00000203783.4,PRR9,-2.830216884613037,NA,0.004651645953734395,1.1111155045027242e-12,NA,NA,NA,1,1,1
ENSG00000177238.13,TRIM72,2.8225083351135254,NA,0.004764958337752614,0.024201363022425103,NA,NA,NA,1,1,1
ENSG00000160685.13,ZBTB7B,2.821147203445435,NA,0.004785223939361144,0.007869361151921222,NA,NA,NA,1,1,1
ENSG00000197956.9,S100A6,-2.8191780524943146,NA,0.004814680271088443,0.004183002327894878,NA,NA,NA,2,2,2
ENSG00000083817.8,ZNF416,-2.8173489570617676,NA,0.00484218840799574,0.0004155036333911411,NA,NA,NA,1,1,1
ENSG00000169896.16,ITGAM,2.816790819168091,NA,0.004850610627673987,0.005380214601781305,NA,NA,NA,1,1,1
ENSG00000114503.10,NCBP2,2.8159654970770815,NA,0.0048630889085459475,0.1955939580664034,NA,NA,NA,3,3,3
ENSG00000167088.10,SNRPD1,2.8148417472839355,NA,0.004880125894678901,0.001942933357801618,NA,NA,NA,1,1,1
ENSG00000113558.18,SKP1,-2.8128445974966176,NA,0.00491053765646338,0.005253400471839078,NA,NA,NA,3,3,3
ENSG00000233822.4,HIST1H2BN,2.8092331886291504,NA,0.004965966262342054,0.013003086350176165,NA,NA,NA,1,1,1
ENSG00000151729.10,SLC25A4,2.798690974713136,NA,0.00513102173172132,0.01798261621931064,NA,NA,NA,3,3,3
ENSG00000180043.11,FAM71E2,2.7904188632965092,NA,0.00526398920418974,0.10368074964233212,NA,NA,NA,1,1,1
ENSG00000084207.15,GSTP1,-2.7886466141834156,NA,0.005292878403208553,0.006783938539358179,NA,NA,NA,3,3,3
ENSG00000158042.8,MRPL17,2.7881371974945073,NA,0.005301208793711958,0.0019247409511431177,NA,NA,NA,1,1,1
ENSG00000133104.12,SPG20,2.780559554040117,NA,0.005426530540497614,0.02046746470339749,NA,NA,NA,3,3,3
ENSG00000169398.19,PTK2,-2.778435468673706,NA,0.005462136152885316,0.00552112401094311,NA,NA,NA,1,1,1
ENSG00000196693.14,ZNF33B,-2.7784319561078235,NA,0.005462195207563901,0.009807639220417889,NA,NA,NA,4,4,4
ENSG00000261115.5,TMEM178B,2.775509357452393,NA,0.005511531327646761,0.03767105388892281,NA,NA,NA,1,1,1
ENSG00000145777.14,TSLP,2.7743701578212603,NA,0.00553087073599198,0.4500637717971128,NA,NA,NA,2,2,2
ENSG00000203786.6,KPRP,-2.7739883861978334,NA,0.0055373654976731594,0.005891388629650451,NA,NA,NA,2,2,2
ENSG00000129988.5,LBP,-2.773277759552002,NA,0.005549473126763444,0.0008034110162007268,NA,NA,NA,1,1,1
ENSG00000213079.9,SCAF8,-2.772629737854004,NA,0.005560534915337008,8.05692010068602e-06,NA,NA,NA,1,1,1
ENSG00000137513.9,NARS2,-2.772105983987624,NA,0.005569489975903902,0.1019317334915292,NA,NA,NA,3,3,3
ENSG00000102962.4,CCL22,2.7679143865157374,NA,0.005641627367523922,0.006290800348811753,NA,NA,NA,2,2,2
ENSG00000204084.12,INPP5B,2.7630254431072205,NA,0.0057268302129530055,0.2531800537400268,NA,NA,NA,4,4,4
ENSG00000143457.10,GOLPH3L,-2.762575149536133,NA,0.005734735847309708,0.33079162469692114,NA,NA,NA,1,1,1
ENSG00000174705.12,SH3PXD2B,2.7577329957544174,NA,0.005820371761865161,0.004095907712983113,NA,NA,NA,2,2,2
ENSG00000260456.6,C16orf95,2.7561255343843714,NA,0.00584905437991585,0.126313157662842,NA,NA,NA,3,3,3
ENSG00000256087.6,ZNF432,2.75050243629985,NA,0.005950394908693087,0.10722541620669793,NA,NA,NA,3,3,3
ENSG00000198276.15,UCKL1,2.7465067743053386,NA,0.0060233642065181375,0.02501691870994306,NA,NA,NA,2,2,2
ENSG00000103490.13,PYCARD,2.7451753616333003,NA,0.0060478571085369045,0.0003360620237320273,NA,NA,NA,1,1,1
ENSG00000204540.10,PSORS1C1,-2.744011815309743,NA,0.006069335337781787,0.25544818560475796,NA,NA,NA,2,2,2
ENSG00000204267.13,TAP2,-2.7429814461071134,NA,0.006088412549536056,0.11487813945612546,NA,NA,NA,6,6,6
ENSG00000163362.10,C1orf106,2.7428157753858917,NA,0.006091484966300843,0.06120886476057074,NA,NA,NA,2,2,2
ENSG00000185220.11,PGBD2,-2.734274864196777,NA,0.006251783216863127,0.0013004495008158209,NA,NA,NA,1,1,1
ENSG00000204498.10,NFKBIL1,-2.732351945435892,NA,0.006288392727441411,0.002330188741183894,NA,NA,NA,3,3,3
ENSG00000105672.14,ETV2,-2.7306449241471973,NA,0.006321053435804187,0.0134242359429297,NA,NA,NA,3,3,3
ENSG00000157111.12,TMEM171,-2.729539155960083,NA,0.006342291674455834,0.028261750145798823,NA,NA,NA,1,1,1
