gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000013288.8,MAN2B2,1.10019801227869,NA,0.27124585647657296,0.07152201180769134,NA,NA,NA,3,3.0,3
ENSG00000113083.13,LOX,1.1000294617758473,NA,0.2713192854767542,0.009024940123945538,NA,NA,NA,2,2.0,2
ENSG00000161940.10,BCL6B,-1.0998278856277464,NA,0.2714071199730952,1.762364077811877e-06,NA,NA,NA,1,1.0,1
ENSG00000197037.10,ZSCAN25,-1.0998035669326784,NA,0.2714177178822317,0.0063478974901719455,NA,NA,NA,1,1.0,1
ENSG00000142453.11,CARM1,-1.0996694564819334,NA,0.27147616732589164,0.001012869182401826,NA,NA,NA,1,1.0,1
ENSG00000108439.9,PNPO,1.0991140604019165,NA,0.2717183177324193,0.0075258125472919156,NA,NA,NA,1,1.0,1
ENSG00000163743.13,RCHY1,1.0988777433640338,NA,0.2718213958306349,0.007551373146575941,NA,NA,NA,2,2.0,2
ENSG00000204842.14,ATXN2,-1.0982913323163834,NA,0.27207729555015436,0.0001286133299737564,NA,NA,NA,2,2.0,2
ENSG00000069482.6,GAL,-1.0980660915374756,NA,0.2721756305843699,0.12198430821828422,NA,NA,NA,1,1.0,1
ENSG00000271869.1,RP11-51J9.5,1.097709059715271,NA,0.2723315524467713,0.040128921803251796,NA,NA,NA,1,1.0,1
ENSG00000263465.4,SRSF8,-1.097486722210081,NA,0.2724286818947135,0.005423672698781527,NA,NA,NA,2,2.0,2
ENSG00000126882.12,FAM78A,-1.0973572731018066,NA,0.27248524341750124,5.0219473572101884e-05,NA,NA,NA,1,1.0,1
ENSG00000132109.9,TRIM21,1.097015619277954,NA,0.2726345643072903,0.0004967473353689477,NA,NA,NA,1,1.0,1
ENSG00000254810.1,RP11-672A2.4,1.0969771835096087,NA,0.27265136628480025,0.0883985007829462,NA,NA,NA,2,2.0,2
ENSG00000115806.12,GORASP2,1.096965670585632,NA,0.2726563992319141,0.0010685507433217147,NA,NA,NA,1,1.0,1
ENSG00000167740.9,CYB5D2,1.096798902001645,NA,0.2727293102960844,0.005979166647806795,NA,NA,NA,2,2.0,2
ENSG00000119139.17,TJP2,-1.0963727235794067,NA,0.2729156956855737,0.012381249104944828,NA,NA,NA,1,1.0,1
ENSG00000112787.12,FBRSL1,-1.096033352224869,NA,0.27306417906769975,0.016138157200455323,NA,NA,NA,2,2.0,2
ENSG00000119640.8,ACYP1,1.09573691133015,NA,0.2731939245097027,0.0023677123827730265,NA,NA,NA,2,2.0,2
ENSG00000139505.11,MTMR6,-1.0955370516943481,NA,0.27328142231836816,0.014446908311840928,NA,NA,NA,2,2.0,2
ENSG00000125482.12,TTF1,1.095423255745984,NA,0.27333125032368843,0.007215187395947881,NA,NA,NA,2,2.0,2
ENSG00000115267.5,IFIH1,-1.0951900482177734,NA,0.2734333846685383,0.002238855685830557,NA,NA,NA,1,1.0,1
ENSG00000185917.13,SETD4,-1.0949543714523315,NA,0.27353662693249703,0.0032812433714505883,NA,NA,NA,1,1.0,1
ENSG00000142528.15,ZNF473,-1.0948985815048218,NA,0.27356107057969703,0.010581038354236722,NA,NA,NA,1,1.0,1
ENSG00000070444.14,MNT,1.0946893612954975,NA,0.2736527510202441,0.0032528892888089855,NA,NA,NA,2,2.0,2
ENSG00000274605.1,RP11-12G12.7,-1.094638109207153,NA,0.2736752129230642,0.0019405815655161474,NA,NA,NA,1,1.0,1
ENSG00000158863.21,FAM160B2,-1.094503430616261,NA,0.2737342435962863,0.0026417277593761414,NA,NA,NA,3,3.0,3
ENSG00000230387.2,RP4-737E23.2,1.0944602604095302,NA,0.2737531672752025,0.18480589737925882,NA,NA,NA,3,3.0,3
ENSG00000149503.12,INCENP,-1.0943663892744753,NA,0.27379431881405836,0.014366462826156607,NA,NA,NA,2,2.0,2
ENSG00000277511.1,CTD-2095E4.5,-1.0941687988003022,NA,0.27388095299532345,0.0036017408419220646,NA,NA,NA,2,2.0,2
ENSG00000272343.1,RP11-140I16.3,-1.0941404104232788,NA,0.273893401509837,4.905331718385793e-05,NA,NA,NA,1,1.0,1
ENSG00000100368.13,CSF2RB,1.0937589406967163,NA,0.2740607163312827,0.00109158735072761,NA,NA,NA,1,1.0,1
ENSG00000167914.11,GSDMA,1.0930363490256394,NA,0.2743778406085927,0.5575905545482887,NA,NA,NA,5,5.0,5
ENSG00000160767.20,FAM189B,-1.0929560789546604,NA,0.27441308424980704,0.002812324453853877,NA,NA,NA,2,2.0,2
ENSG00000103351.12,CLUAP1,1.0928496373843901,NA,0.2744598236042515,0.07372789477139921,NA,NA,NA,2,2.0,2
ENSG00000172469.15,MANEA,-1.0928455356898272,NA,0.2744616248003078,0.13172465646768614,NA,NA,NA,3,3.0,3
ENSG00000223396.2,RP11-134G8.5,-1.0926333983902132,NA,0.2745547926387495,0.013335126870303127,NA,NA,NA,2,2.0,2
ENSG00000105137.12,SYDE1,1.0917035341262817,NA,0.274963431300393,0.0016902109817713072,NA,NA,NA,1,1.0,1
ENSG00000173041.11,ZNF680,1.0915747880935671,NA,0.2750200428116515,0.0040827034500759175,NA,NA,NA,1,1.0,1
ENSG00000166803.11,PCLAF,-1.0913671255111694,NA,0.27511137184946977,0.000347498370143286,NA,NA,NA,1,1.0,1
ENSG00000171574.17,ZNF584,-1.0912389755249021,NA,0.27516774194625737,0.05748032211796092,NA,NA,NA,1,1.0,1
ENSG00000213066.11,FGFR1OP,1.0912236625630156,NA,0.27517447827718133,0.016455435194858495,NA,NA,NA,2,2.0,2
ENSG00000164530.13,PI16,-1.0909203674708698,NA,0.2753079241315286,0.09038243808100285,NA,NA,NA,4,4.0,4
ENSG00000132406.11,TMEM128,-1.090754001601008,NA,0.2753811416828471,0.008365031739293387,NA,NA,NA,3,3.0,3
ENSG00000169252.5,ADRB2,-1.090750455856323,NA,0.2753827023082487,0.002660140392260021,NA,NA,NA,1,1.0,1
ENSG00000213231.12,TCL1B,-1.0904511517362183,NA,0.2755144598952364,1.038538229392527e-07,NA,NA,NA,2,2.0,2
ENSG00000152433.14,ZNF547,-1.090439659074715,NA,0.275519519972526,0.012856991776309244,NA,NA,NA,2,2.0,2
ENSG00000177674.15,AGTRAP,1.0903441056225847,NA,0.27556159343588604,0.0013244952399462816,NA,NA,NA,5,5.0,5
ENSG00000167130.17,DOLPP1,1.0902897936644582,NA,0.2755855096716282,0.0058771108053560055,NA,NA,NA,2,2.0,2
ENSG00000166669.13,ATF7IP2,-1.0901886549412907,NA,0.27563004981743766,0.007845024469285799,NA,NA,NA,3,3.0,3
ENSG00000143630.9,HCN3,1.0899498462677002,NA,0.2757352374639346,0.0028283491927338133,NA,NA,NA,1,1.0,1
ENSG00000124203.6,ZNF831,-1.0899051837275622,NA,0.27575491293576915,2.994371155284109e-05,NA,NA,NA,2,2.0,2
ENSG00000114735.9,HEMK1,1.0897772406068416,NA,0.27581128183133996,0.0076404266440844954,NA,NA,NA,3,3.0,3
ENSG00000167920.8,TMEM99,-1.0892430117015248,NA,0.2760467361457998,0.07513600045230061,NA,NA,NA,3,3.0,3
ENSG00000205078.5,SYCE1L,1.0889711508600468,NA,0.27616660782778246,1.5674512896532222,NA,NA,NA,3,3.0,3
ENSG00000179526.16,SHARPIN,1.0888340473175047,NA,0.2762270743970183,0.002730884364041853,NA,NA,NA,1,1.0,1
ENSG00000134324.11,LPIN1,-1.0887220055038715,NA,0.2762764947325381,0.021640833309961457,NA,NA,NA,2,2.0,2
ENSG00000204920.10,ZNF155,1.0882905604056163,NA,0.27646685643366253,0.2007232516774654,NA,NA,NA,2,2.0,2
ENSG00000271383.6,NBPF19,1.088174819946289,NA,0.2765179385119998,0.015761568893540846,NA,NA,NA,1,5.0,5
ENSG00000107404.19,DVL1,-1.088071584701538,NA,0.2765635068397979,0.0006725886899044022,NA,NA,NA,1,1.0,1
ENSG00000050748.17,MAPK9,1.0879762909494164,NA,0.276605574313721,0.0992370098055111,NA,NA,NA,3,3.0,3
ENSG00000151914.19,DST,1.087912201881409,NA,0.2766338689175547,0.0015683080082948217,NA,NA,NA,1,1.0,1
ENSG00000146282.17,RARS2,-1.0878859758377075,NA,0.2766454479901831,0.0014515508447176136,NA,NA,NA,1,1.0,1
ENSG00000261701.6,HPR,1.0875630937857694,NA,0.27678803086503856,0.02622653875878901,NA,NA,NA,2,2.0,2
ENSG00000076650.6,GPATCH1,1.087562171990772,NA,0.27678843799614405,0.03575101971733865,NA,NA,NA,3,3.0,3
ENSG00000135968.20,GCC2,-1.0873687129376806,NA,0.2768738924885351,0.10248323011851808,NA,NA,NA,3,3.0,3
ENSG00000129991.12,TNNI3,1.0871891975402832,NA,0.27695320388788314,0.013302634420692303,NA,NA,NA,1,1.0,1
ENSG00000198722.14,UNC13B,1.0868263244628906,NA,0.2771135715129267,0.0056314041228406825,NA,NA,NA,1,1.0,1
ENSG00000182919.14,C11orf54,1.0867460966110232,NA,0.27714903583745865,0.019893603122612825,NA,NA,NA,1,1.0,1
ENSG00000114854.7,TNNC1,1.086272649643528,NA,0.27735838369224264,0.0009734511530448859,NA,NA,NA,2,2.0,2
ENSG00000236383.8,LINC00854,-1.0861001633827587,NA,0.2774346800940215,0.037630768309057594,NA,NA,NA,2,2.0,2
ENSG00000080345.17,RIF1,-1.0859782695770261,NA,0.27748860639288486,0.002684320969122871,NA,NA,NA,1,1.0,1
ENSG00000188185.11,LINC00265,-1.0859488285510488,NA,0.2775016322888768,0.0380361745575496,NA,NA,NA,3,3.0,3
ENSG00000166233.14,ARIH1,1.0857210159301758,NA,0.27760243984973587,4.2821483075168465e-05,NA,NA,NA,1,1.0,1
ENSG00000185730.7,ZNF696,-1.0857018624819383,NA,0.2776109164270252,0.024301828925706124,NA,NA,NA,2,2.0,2
ENSG00000161888.11,SPC24,-1.0856962203979492,NA,0.27761341342934887,0.003137377047372194,NA,NA,NA,1,1.0,1
ENSG00000176928.5,GCNT4,1.0853320762974228,NA,0.2777746040808262,0.009846826139854034,NA,NA,NA,2,2.0,2
ENSG00000176182.5,MYPOP,-1.0846069889881809,NA,0.2780957582488328,0.00814554543596928,NA,NA,NA,2,2.0,2
ENSG00000177663.13,IL17RA,1.0842540164417398,NA,0.2782521875522316,0.01560754392039294,NA,NA,NA,3,3.0,3
ENSG00000212694.8,LINC01089,1.0841977596282961,NA,0.2782771248084993,0.014181759392334079,NA,NA,NA,1,1.0,1
ENSG00000112249.13,ASCC3,-1.0841646951463106,NA,0.2782917821866233,0.004154493201193268,NA,NA,NA,2,2.0,2
ENSG00000102738.7,MRPS31,-1.0840851068496702,NA,0.27832706557616027,0.002105573093797314,NA,NA,NA,1,1.0,1
ENSG00000124171.8,PARD6B,1.0840710401535036,NA,0.2783333019945534,0.0003436236456269664,NA,NA,NA,1,1.0,1
ENSG00000072310.16,SREBF1,-1.0839952274908449,NA,0.2783669148992649,0.2254942241138096,NA,NA,NA,2,2.0,2
ENSG00000172403.10,SYNPO2,1.0839549517554556,NA,0.27838477299303577,2.4911947834105025e-05,NA,NA,NA,3,3.0,3
ENSG00000127084.17,FGD3,-1.0839429049084341,NA,0.27839011466644015,0.05273319972694573,NA,NA,NA,4,4.0,4
ENSG00000054179.11,ENTPD2,1.08368472826246,NA,0.278504609131105,0.05432140607645264,NA,NA,NA,2,2.0,2
ENSG00000108771.12,DHX58,1.083438307648515,NA,0.2786139199916561,0.05164220865720643,NA,NA,NA,2,2.0,2
ENSG00000181396.12,OGFOD3,-1.0827979307290316,NA,0.27889812423885363,0.03382629452600042,NA,NA,NA,2,2.0,2
ENSG00000161091.12,MFSD12,1.0825570821762085,NA,0.27900506570941663,0.0034590564566500848,NA,NA,NA,1,1.0,1
ENSG00000131591.17,C1orf159,-1.0821640510287143,NA,0.279179639114873,0.0070729133128820555,NA,NA,NA,2,2.0,2
ENSG00000204160.11,ZDHHC18,-1.0818803489631383,NA,0.2793056977617314,0.010011713916049693,NA,NA,NA,2,2.0,2
ENSG00000004660.14,CAMKK1,1.0816798458513686,NA,0.2793948115724344,0.00997458688692416,NA,NA,NA,2,2.0,2
ENSG00000131771.13,PPP1R1B,-1.0815576135291793,NA,0.27944914733513293,0.003102945717854834,NA,NA,NA,2,2.0,2
ENSG00000174996.11,KLC2,-1.0813994407653806,NA,0.27951947031460045,0.002253700335798142,NA,NA,NA,1,1.0,1
ENSG00000018699.11,TTC27,1.0812788009643555,NA,0.27957311437513155,0.008967676043415578,NA,NA,NA,1,1.0,1
ENSG00000136541.14,ERMN,1.0812120437622073,NA,0.2796028018431497,0.004899936054840227,NA,NA,NA,1,1.0,1
ENSG00000106086.18,PLEKHA8,-1.0810937881469727,NA,0.2796553963323387,0.018446114366569014,NA,NA,NA,1,1.0,1
ENSG00000267838.2,AC008746.12,-1.0800977934839275,NA,0.28009863435453364,0.7233753815547019,NA,NA,NA,3,3.0,3
ENSG00000142675.17,CNKSR1,1.0797225624569053,NA,0.2802657435661452,0.020243852039667533,NA,NA,NA,2,2.0,2
ENSG00000221866.9,PLXNA4,-1.0796574508050731,NA,0.28029474794776676,0.00202346640506541,NA,NA,NA,2,2.0,2
ENSG00000079134.11,THOC1,1.0796573162078855,NA,0.2802948079070152,0.0005940742462265703,NA,NA,NA,1,1.0,1
ENSG00000167701.13,GPT,1.0796467065811157,NA,0.28029953422371756,0.003025472104011841,NA,NA,NA,1,1.0,1
ENSG00000175701.10,LINC00116,-1.0792216062545776,NA,0.28048895006245,0.0022879413508947975,NA,NA,NA,1,1.0,1
ENSG00000136891.13,TEX10,-1.0792146921157835,NA,0.2804920315768248,0.0016030511937787763,NA,NA,NA,1,1.0,1
ENSG00000079691.17,CARMIL1,1.0790443286939497,NA,0.28056796692741826,0.13760897751492318,NA,NA,NA,3,3.0,3
ENSG00000164620.8,RELL2,1.0789082467994027,NA,0.2806286321505149,0.014861985248233964,NA,NA,NA,2,2.0,2
ENSG00000100105.17,PATZ1,1.078832983970642,NA,0.2806621880978659,1.915925542720668e-06,NA,NA,NA,1,1.0,1
ENSG00000089022.13,MAPKAPK5,-1.078638714901269,NA,0.2807488155950696,0.008400969380198079,NA,NA,NA,2,2.0,2
ENSG00000166452.11,AKIP1,-1.0780963720885213,NA,0.28099075049157607,0.02728995785438192,NA,NA,NA,2,2.0,2
ENSG00000047457.13,CP,-1.078047822882889,NA,0.28101241481349903,6.752834346356084e-05,NA,NA,NA,2,2.0,2
ENSG00000129595.12,EPB41L4A,1.0780253977799268,NA,0.281022422046985,0.009264176393252454,NA,NA,NA,2,2.0,2
ENSG00000124701.5,APOBEC2,1.0777250528335574,NA,0.281156474717015,0.005560864241589541,NA,NA,NA,1,1.0,1
ENSG00000157224.15,CLDN12,-1.077378273010254,NA,0.28131130660251236,0.00010364240744152028,NA,NA,NA,1,1.0,1
ENSG00000077238.13,IL4R,-1.0772942642018246,NA,0.28134882395598393,0.009926292088050024,NA,NA,NA,2,2.0,2
ENSG00000132692.18,BCAN,-1.0771405696868896,NA,0.28141747092149416,3.109139557940766e-05,NA,NA,NA,1,1.0,1
ENSG00000178201.4,VN1R1,1.0770562235596353,NA,0.28145514857089393,0.05455850583248573,NA,NA,NA,2,2.0,2
ENSG00000087008.15,ACOX3,1.0768449306488037,NA,0.28154954872906546,0.012659635675753256,NA,NA,NA,1,1.0,1
ENSG00000150990.7,DHX37,-1.0767987966537478,NA,0.2815701630511792,1.7709342838121376e-05,NA,NA,NA,1,1.0,1
ENSG00000197879.14,MYO1C,-1.0767488390954483,NA,0.28159248703327466,0.007455608549949966,NA,NA,NA,2,2.0,2
ENSG00000114529.12,C3orf52,1.076696753501892,NA,0.28161576322567095,0.0006287937308579106,NA,NA,NA,1,1.0,1
ENSG00000076864.19,RAP1GAP,1.0766872962969651,NA,0.2816199896345438,0.14217341908976802,NA,NA,NA,3,3.0,3
ENSG00000166225.8,FRS2,1.0766862095779997,NA,0.28162047529016654,0.006394759144264541,NA,NA,NA,2,2.0,2
ENSG00000188760.10,TMEM198,-1.0766233205795288,NA,0.2816485814046271,0.002604860083376881,NA,NA,NA,1,1.0,1
ENSG00000136444.9,RSAD1,-1.0765817165374756,NA,0.2816671759724062,0.0012754977953783157,NA,NA,NA,1,1.0,1
ENSG00000085377.13,PREP,1.0765359126568326,NA,0.28168764858505224,0.017914875875896907,NA,NA,NA,3,3.0,3
ENSG00000165714.10,BORCS5,1.0764431999844053,NA,0.28172909075382546,0.005796937327746517,NA,NA,NA,2,4.0,4
ENSG00000241058.3,NSUN6,-1.0763811089220057,NA,0.28175684750622,0.031884090199378316,NA,NA,NA,2,2.0,2
ENSG00000122432.17,SPATA1,-1.076238997530921,NA,0.28182038296629996,0.02295511988539391,NA,NA,NA,3,3.0,3
ENSG00000168612.4,ZSWIM1,1.07622754573822,NA,0.2818255032810173,3.34916204982961e-05,NA,NA,NA,1,1.0,1
ENSG00000124091.9,GCNT7,-1.0760294198989868,NA,0.28191409910936116,0.00610285937809025,NA,NA,NA,1,1.0,1
ENSG00000264575.1,LINC00526,-1.0758576640881312,NA,0.28199091835158197,0.009469097780996394,NA,NA,NA,2,2.0,2
ENSG00000156469.8,MTERF3,-1.075825333595276,NA,0.28200538002616793,0.0002871029206227034,NA,NA,NA,1,1.0,1
ENSG00000151332.18,MBIP,1.075814919128303,NA,0.2820100386033223,0.005645084339541787,NA,NA,NA,2,2.0,2
ENSG00000122085.16,MTERF4,1.075574284027758,NA,0.28211769351942717,0.18534941873338956,NA,NA,NA,3,3.0,3
ENSG00000283384.1,RP11-153I24.5,1.0754462480545044,NA,0.28217498539045405,0.024619758835896975,NA,NA,NA,1,1.0,1
ENSG00000111276.10,CDKN1B,1.0753307342529297,NA,0.282226680772788,0.00014051392766115025,NA,NA,NA,1,1.0,1
ENSG00000141098.12,GFOD2,1.0752761363983152,NA,0.2822511169448859,4.9432243973259595e-05,NA,NA,NA,1,1.0,1
ENSG00000186446.11,ZNF501,-1.075046724238254,NA,0.2823538098271541,0.03673339014960895,NA,NA,NA,2,2.0,2
ENSG00000167840.13,ZNF232,-1.0750325563749783,NA,0.28236015268723424,0.021460312054731888,NA,NA,NA,2,2.0,2
ENSG00000040531.14,CTNS,-1.074985384941101,NA,0.28238127172713967,0.029750912023365206,NA,NA,NA,1,2.0,2
ENSG00000093167.17,LRRFIP2,-1.0746881961822508,NA,0.28251435021299254,0.00997357166618975,NA,NA,NA,1,1.0,1
ENSG00000197903.7,HIST1H2BK,1.074472766583954,NA,0.2826108442494726,0.0048367247116043776,NA,NA,NA,2,2.0,2
ENSG00000260314.2,MRC1,-1.07440710067749,NA,0.28264026140204956,0.007688398030231194,NA,NA,NA,1,1.0,1
ENSG00000187800.13,PEAR1,1.074330449104309,NA,0.28267460256238386,0.006477785003480725,NA,NA,NA,1,1.0,1
ENSG00000009790.14,TRAF3IP3,-1.0741251968600543,NA,0.28276657285534545,0.06531974079446964,NA,NA,NA,2,2.0,2
ENSG00000187608.8,ISG15,-1.0735979080200195,NA,0.28300293563204904,0.02126859641190273,NA,NA,NA,1,1.0,1
ENSG00000167483.17,FAM129C,1.0735958814620974,NA,0.2830038443161672,0.00026217606707390885,NA,NA,NA,1,1.0,1
ENSG00000075651.15,PLD1,-1.073286775243318,NA,0.2831424669633754,0.02565533458674157,NA,NA,NA,2,2.0,2
ENSG00000058056.8,USP13,-1.0730816335507698,NA,0.28323449077843377,0.0036991362730808843,NA,NA,NA,3,3.0,3
ENSG00000137225.12,CAPN11,1.0730730425062247,NA,0.28323834504791257,0.13040803830403166,NA,NA,NA,3,3.0,3
ENSG00000168159.11,RNF187,1.07305278171969,NA,0.2832474349484013,0.008374458934112674,NA,NA,NA,3,3.0,3
ENSG00000137814.10,HAUS2,-1.0730479955673218,NA,0.2832495822605665,0.0019611111444853314,NA,NA,NA,1,1.0,1
ENSG00000198964.13,SGMS1,-1.0729908092139837,NA,0.28327523982968283,0.01216261582522265,NA,NA,NA,3,3.0,3
ENSG00000129493.14,HEATR5A,1.0728951161053517,NA,0.2833181775899972,0.0027303182105794703,NA,NA,NA,2,2.0,2
ENSG00000188761.11,BCL2L15,-1.0727286770191031,NA,0.283392869766838,0.030722079992424045,NA,NA,NA,2,2.0,2
ENSG00000100815.12,TRIP11,1.0726777645607757,NA,0.28341572020292405,0.005424473064806844,NA,NA,NA,2,2.0,2
ENSG00000067334.13,DNTTIP2,1.0726178884506226,NA,0.2834425952856403,0.0035660970097588784,NA,NA,NA,1,1.0,1
ENSG00000117593.9,DARS2,1.0721780061721802,NA,0.2836400870950201,0.00649992085636579,NA,NA,NA,1,1.0,1
ENSG00000132305.20,IMMT,-1.0719012022018433,NA,0.2837644101871559,0.002764328409710264,NA,NA,NA,1,1.0,1
ENSG00000204922.4,UQCC3,1.0718806065465334,NA,0.28377366194654985,0.004759583972421617,NA,NA,NA,2,2.0,2
ENSG00000118217.5,ATF6,-1.0717875001144253,NA,0.28381548876813767,0.005133012151524957,NA,NA,NA,2,2.0,2
ENSG00000141298.17,SSH2,1.071701169013977,NA,0.2838542755919785,0.004462284549739199,NA,NA,NA,1,1.0,1
ENSG00000186193.8,SAPCD2,1.071673732646464,NA,0.2838666029505452,0.3059755366190333,NA,NA,NA,2,2.0,2
ENSG00000198829.6,SUCNR1,-1.071625123009456,NA,0.28388844450237627,0.005433381991719621,NA,NA,NA,2,3.0,3
ENSG00000175591.11,P2RY2,-1.0715893507003784,NA,0.28390451864153243,0.011204523585890266,NA,NA,NA,1,1.0,1
ENSG00000213341.10,CHUK,1.0715012550354004,NA,0.28394410669154624,7.207805441452236e-07,NA,NA,NA,1,1.0,1
ENSG00000255571.8,MIR9-3HG,-1.0713915824890137,NA,0.2839933960896056,0.03531170262759481,NA,NA,NA,1,1.0,1
ENSG00000008405.11,CRY1,-1.0709993839263918,NA,0.28416970665489694,0.0011958967242879845,NA,NA,NA,1,1.0,1
ENSG00000006695.10,COX10,1.0707548752648504,NA,0.2842796615754004,0.0013195443764902667,NA,NA,NA,2,2.0,2
ENSG00000162572.20,SCNN1D,-1.070710917960151,NA,0.28429943211626196,0.002743595804066658,NA,NA,NA,4,4.0,4
ENSG00000189319.13,FAM53B,-1.0703943967819214,NA,0.28444182034113297,0.0015140227041897417,NA,NA,NA,1,1.0,1
ENSG00000108797.11,CNTNAP1,-1.0703903436660767,NA,0.2844436439631888,0.014717925145197755,NA,NA,NA,1,1.0,1
ENSG00000114480.12,GBE1,-1.0702720678012794,NA,0.28449686341343694,0.008181292965285586,NA,NA,NA,3,3.0,3
ENSG00000173585.15,CCR9,-1.0697532892227173,NA,0.28473037279262314,0.0029466310770988446,NA,NA,NA,1,1.0,1
ENSG00000168803.14,ADAL,-1.0696488002328401,NA,0.2847774204084096,0.06086282654032418,NA,NA,NA,2,2.0,2
ENSG00000204710.2,SPDYC,1.0691299336714601,NA,0.2850111251622166,0.29219717958829305,NA,NA,NA,2,2.0,2
ENSG00000144712.11,CAND2,-1.0690490531033765,NA,0.285047566583442,0.05925096236792439,NA,NA,NA,3,3.0,3
ENSG00000146859.6,TMEM140,-1.0685014724731445,NA,0.28529436653324425,0.008961530800056468,NA,NA,NA,1,1.0,1
ENSG00000113328.18,CCNG1,1.067575186977803,NA,0.28571218130850684,0.0005311538821365247,NA,NA,NA,2,2.0,2
ENSG00000171943.11,SRGAP2C,1.0675535418988233,NA,0.2857219495840094,0.04311406671961264,NA,NA,NA,2,2.0,2
ENSG00000230989.6,HSBP1,-1.0675195455551145,NA,0.2857372923561393,0.001628281238213101,NA,NA,NA,1,1.0,1
ENSG00000183549.10,ACSM5,-1.0675103213631945,NA,0.28574145539028395,0.013784411418523296,NA,NA,NA,2,2.0,2
ENSG00000170242.17,USP47,1.06740403175354,NA,0.28578942865020074,0.0036786595275295486,NA,NA,NA,1,1.0,1
ENSG00000090989.17,EXOC1,1.066813111305237,NA,0.28605623675750125,0.0009135906808923707,NA,NA,NA,1,1.0,1
ENSG00000254986.7,DPP3,1.066589470035965,NA,0.28615725752530674,0.0543569103224949,NA,NA,NA,3,3.0,3
ENSG00000136560.13,TANK,-1.0664360523223877,NA,0.286226571619713,0.0004067525770096058,NA,NA,NA,1,1.0,1
ENSG00000154429.10,CCSAP,-1.0663943584020132,NA,0.28624541088509736,0.038413057069999736,NA,NA,NA,3,3.0,3
ENSG00000227051.6,C14orf132,1.0663237204519407,NA,0.28627733033004,0.0644885243569733,NA,NA,NA,2,2.0,2
ENSG00000169612.3,FAM103A1,-1.0661487166829473,NA,0.2863564203203043,0.006681988727764643,NA,NA,NA,2,2.0,2
ENSG00000119411.10,BSPRY,1.0659378805071411,NA,0.28645172376008987,0.08649518285614913,NA,NA,NA,3,3.0,3
ENSG00000134256.12,CD101,1.0658949071574055,NA,0.28647115146077506,0.07810600937065566,NA,NA,NA,3,3.0,3
ENSG00000228037.1,RP3-395M20.9,-1.065719200479838,NA,0.28655059545589634,0.03455284010679796,NA,NA,NA,4,4.0,4
ENSG00000148158.16,SNX30,1.065600037574768,NA,0.28660448222317514,0.0016964276618049872,NA,NA,NA,1,1.0,1
ENSG00000249471.7,ZNF324B,1.06516696376905,NA,0.2868003805555227,0.006305228022776872,NA,NA,NA,2,2.0,2
ENSG00000261804.1,RP11-44F14.2,1.0651099171976333,NA,0.2868261919663766,0.19330228370949076,NA,NA,NA,2,2.0,2
ENSG00000141968.7,VAV1,1.0650395154953003,NA,0.28685804822976624,5.336449398393965e-05,NA,NA,NA,1,1.0,1
ENSG00000117906.13,RCN2,1.0650328397750854,NA,0.2868610690690865,5.848182151018743e-07,NA,NA,NA,1,1.0,1
ENSG00000175691.8,ZNF77,1.0646395683288574,NA,0.287039066773526,0.033307923184974435,NA,NA,NA,1,1.0,1
ENSG00000116580.18,GON4L,1.0644652843475344,NA,0.28711797289094754,0.00014371925956457697,NA,NA,NA,1,1.0,1
ENSG00000043591.5,ADRB1,-1.0643987781513082,NA,0.2871480870659875,0.09728999269279537,NA,NA,NA,3,3.0,3
ENSG00000173517.10,PEAK1,-1.0643075704574585,NA,0.28718938960863916,0.009023202782834992,NA,NA,NA,1,1.0,1
ENSG00000100376.11,FAM118A,1.0637860938889876,NA,0.28742561234562924,1.9170015119844832,NA,NA,NA,4,5.0,5
ENSG00000107742.12,SPOCK2,1.0632001982731043,NA,0.2876911725191238,0.002167973125869721,NA,NA,NA,3,3.0,3
ENSG00000171729.13,TMEM51,-1.0631301403045654,NA,0.2877229377264038,0.01575188606325431,NA,NA,NA,1,1.0,1
ENSG00000110536.13,PTPMT1,1.0631234930804225,NA,0.2877259517884275,0.0015491131866009703,NA,NA,NA,2,2.0,2
ENSG00000102755.11,FLT1,-1.0626970529556274,NA,0.287919357766669,0.005147011201262635,NA,NA,NA,1,1.0,1
ENSG00000173214.5,MFSD4B,1.0625545425374763,NA,0.287984010925293,0.06663967963075682,NA,NA,NA,3,3.0,3
ENSG00000141753.6,IGFBP4,1.0625255107879636,NA,0.28799718305267497,0.0001721263267996647,NA,NA,NA,1,1.0,1
ENSG00000130770.17,ATPIF1,1.0625233546080821,NA,0.2879981613590852,0.023869376303725008,NA,NA,NA,2,2.0,2
ENSG00000123342.15,MMP19,1.061674952507019,NA,0.28838327406896924,0.005236638482220325,NA,NA,NA,1,1.0,1
ENSG00000112077.15,RHAG,-1.0614761161250386,NA,0.28847358148877733,7.257198723098002e-05,NA,NA,NA,2,2.0,2
ENSG00000049239.12,H6PD,-1.0614456649865753,NA,0.28848741345653917,0.029344029564005215,NA,NA,NA,2,2.0,2
ENSG00000168070.11,MAJIN,1.0610231161117551,NA,0.28867939602000203,1.7321263231485193e-07,NA,NA,NA,1,1.0,1
